"Plot Title: Hayden_July2"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21781579, SEN S/N: 21651401, LBL: pyrgV)","Pressure, mbar (LGR S/N: 21781579, SEN S/N: 21753118)","Solar Radiation, W/m² (LGR S/N: 21781579, SEN S/N: 21760240)","Temp, °C (LGR S/N: 21781579, SEN S/N: 21776055)","RH, % (LGR S/N: 21781579, SEN S/N: 21776055)","Wind Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Gust Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Wind Direction, ø (LGR S/N: 21781579, SEN S/N: 21776906)","Rain, mm (LGR S/N: 21781579, SEN S/N: 21777066)"
3316,08/06/23 07:45:08 AM,-0.00023,749.250,13.1,5.526,99.997,3.34,7.68,308.9,0.00
3317,08/06/23 08:00:08 AM,-0.00023,749.250,26.9,5.397,99.997,2.67,6.68,306.1,0.00
3318,08/06/23 08:15:08 AM,-0.00023,749.250,86.9,5.354,99.997,2.67,6.01,289.2,0.00
3319,08/06/23 08:30:08 AM,-0.00023,749.450,74.4,5.419,99.997,1.67,4.01,290.6,0.00
3320,08/06/23 08:45:08 AM,-0.00023,749.350,230.6,5.483,99.997,2.00,4.34,262.5,0.00
3321,08/06/23 09:00:08 AM,-0.00023,749.550,171.9,5.676,99.399,2.67,6.01,242.9,0.00
3322,08/06/23 09:15:08 AM,-0.00023,749.650,153.1,5.354,98.860,2.67,5.34,308.9,0.00
3323,08/06/23 09:30:08 AM,-0.00023,749.650,161.9,5.461,96.512,1.67,4.68,303.2,0.00
3324,08/06/23 09:45:08 AM,-0.00023,749.750,103.1,5.483,96.936,1.34,3.34,292.0,0.00
3325,08/06/23 10:00:08 AM,-0.00023,749.650,333.1,5.890,97.453,2.00,4.34,292.0,0.00
3326,08/06/23 10:15:08 AM,-0.00023,749.850,169.4,5.890,96.535,2.34,6.01,283.6,0.00
3327,08/06/23 10:30:08 AM,-0.00023,749.950,119.4,5.740,96.988,2.00,4.01,306.1,0.00
3328,08/06/23 10:45:08 AM,-0.00023,750.150,128.1,5.483,98.105,2.34,5.68,313.1,0.00
3329,08/06/23 11:00:08 AM,-0.00023,750.150,98.1,5.569,99.371,1.67,4.01,311.7,0.00
3330,08/06/23 11:15:08 AM,-0.00023,750.150,130.6,5.504,99.371,2.34,6.68,287.8,0.00
3331,08/06/23 11:30:08 AM,-0.00023,749.950,451.9,5.826,99.997,2.00,4.34,290.6,0.00
3332,08/06/23 11:45:08 AM,-0.00023,750.150,375.6,6.362,96.062,2.34,5.01,300.4,0.00
3333,08/06/23 12:00:08 PM,-0.00023,750.150,589.4,6.920,92.056,1.67,4.34,287.8,0.00
3334,08/06/23 12:15:08 PM,-0.00023,750.350,369.4,6.555,92.775,2.67,7.01,315.9,0.00
3335,08/06/23 12:30:08 PM,-0.00023,750.350,553.1,6.212,95.302,2.67,6.35,318.7,0.00
3336,08/06/23 12:45:08 PM,-0.00023,750.450,399.4,7.070,92.166,2.67,5.01,321.5,0.00
3337,08/06/23 01:00:08 PM,-0.00023,750.450,241.9,7.091,91.937,3.01,6.35,320.1,0.00
3338,08/06/23 01:15:08 PM,-0.00023,750.450,315.6,6.877,94.621,2.67,7.01,294.8,0.00
3339,08/06/23 01:30:08 PM,-0.00023,750.450,235.6,5.933,95.038,3.01,6.35,293.4,0.00
3340,08/06/23 01:45:08 PM,-0.00023,750.450,243.1,6.041,99.858,3.34,7.01,303.2,0.00
3341,08/06/23 02:00:08 PM,-0.00023,750.450,295.6,6.448,97.409,3.01,8.35,237.3,0.00
3342,08/06/23 02:15:08 PM,-0.00023,750.450,311.9,6.491,97.668,3.67,7.35,254.1,0.00
3343,08/06/23 02:30:08 PM,-0.00023,750.450,343.1,6.191,98.529,3.34,8.35,282.2,0.00
3344,08/06/23 02:45:08 PM,-0.00023,750.450,231.9,6.341,98.662,3.67,8.35,310.3,0.00
3345,08/06/23 03:00:08 PM,-0.00023,750.550,118.1,6.534,99.997,3.67,7.35,256.9,0.00
3346,08/06/23 03:15:08 PM,-0.00023,750.350,273.1,6.448,99.997,3.34,7.01,265.3,0.00
3347,08/06/23 03:30:08 PM,-0.00023,750.250,160.6,6.512,99.997,3.34,7.68,255.5,0.00
3348,08/06/23 03:45:08 PM,-0.00023,750.250,134.4,6.555,99.997,3.34,7.68,252.7,0.00
3349,08/06/23 04:00:08 PM,-0.00023,750.150,133.1,6.427,99.997,4.68,9.02,255.5,0.00
3350,08/06/23 04:15:08 PM,-0.00023,750.150,148.1,6.577,98.781,6.01,9.35,247.1,0.00
3351,08/06/23 04:30:08 PM,-0.00023,750.150,95.6,6.684,99.911,6.35,12.36,258.3,0.00
3352,08/06/23 04:45:08 PM,-0.00023,750.050,58.1,6.705,99.997,5.01,9.35,262.5,0.00
3353,08/06/23 05:00:08 PM,-0.00023,749.850,134.4,6.877,99.997,4.34,10.69,271.0,0.00
3354,08/06/23 05:15:08 PM,-0.00023,749.950,90.6,6.362,99.997,6.01,11.69,251.3,0.00
3355,08/06/23 05:30:08 PM,-0.00023,749.650,53.1,6.512,99.997,5.01,11.35,262.5,0.00
3356,08/06/23 05:45:08 PM,-0.00023,750.050,19.4,6.577,99.997,4.34,11.69,262.5,0.00
3357,08/06/23 06:00:08 PM,-0.00023,750.150,9.4,6.620,99.997,3.34,7.68,276.6,0.00
3358,08/06/23 06:15:08 PM,-0.00023,750.050,18.1,6.620,99.997,2.00,6.68,143.2,0.00
3359,08/06/23 06:30:08 PM,-0.00023,750.150,11.9,6.598,99.997,2.67,6.68,282.2,0.00
3360,08/06/23 06:45:08 PM,-0.00023,750.250,15.6,6.555,99.997,3.01,7.68,273.8,0.00
3361,08/06/23 07:00:08 PM,-0.00023,750.150,34.4,6.362,99.997,3.01,5.68,254.1,0.00
3362,08/06/23 07:15:08 PM,-0.00023,750.150,28.1,6.555,99.997,2.34,5.01,276.6,0.00
3363,08/06/23 07:30:08 PM,-0.00023,749.950,11.9,6.534,99.997,3.01,7.01,261.1,0.00
3364,08/06/23 07:45:08 PM,-0.00023,749.950,10.6,6.512,99.997,3.01,6.35,271.0,0.00
3365,08/06/23 08:00:08 PM,-0.00023,749.950,1.9,6.598,99.997,2.67,5.01,275.2,0.00
3366,08/06/23 08:15:08 PM,-0.00023,750.050,0.6,6.191,99.997,4.01,6.35,266.7,0.00
3367,08/06/23 08:30:08 PM,-0.00023,749.950,0.6,6.083,99.997,4.01,6.35,256.9,0.00
3368,08/06/23 08:45:08 PM,-0.00023,749.850,0.6,5.955,99.994,4.01,7.01,249.9,0.00
3369,08/06/23 09:00:08 PM,-0.00023,750.150,0.6,5.976,97.102,4.68,8.02,249.9,0.00
3370,08/06/23 09:15:08 PM,-0.00023,750.150,0.6,6.019,96.745,2.67,6.68,280.8,0.00
3371,08/06/23 09:30:08 PM,-0.00023,750.150,0.6,6.555,91.301,3.34,8.35,268.1,0.00
3372,08/06/23 09:45:08 PM,-0.00023,750.250,0.6,6.319,91.553,3.34,6.68,256.9,0.00
3373,08/06/23 10:00:08 PM,-0.00023,750.150,0.6,6.534,89.476,4.68,7.68,247.1,0.00
3374,08/06/23 10:15:08 PM,-0.00023,750.150,0.6,6.727,86.554,3.01,5.01,289.2,0.00
3375,08/06/23 10:30:08 PM,-0.00023,750.050,0.6,7.027,84.041,2.67,4.68,289.2,0.00
3376,08/06/23 10:45:08 PM,-0.00023,749.950,0.6,6.448,88.023,2.67,5.01,282.2,0.00
3377,08/06/23 11:00:08 PM,-0.00023,749.950,0.6,6.684,85.008,2.34,4.34,282.2,0.00
3378,08/06/23 11:15:08 PM,-0.00023,749.650,0.6,6.748,84.086,3.01,6.35,279.4,0.00
3379,08/06/23 11:30:08 PM,-0.00023,749.650,0.6,6.727,84.723,3.01,6.01,278.0,0.00
3380,08/06/23 11:45:08 PM,-0.00023,749.550,0.6,7.349,81.106,3.01,5.34,282.2,0.00
3381,08/07/23 12:00:08 AM,-0.00023,749.550,0.6,7.413,80.060,2.67,4.34,271.0,0.00
3382,08/07/23 12:15:08 AM,-0.00023,749.650,0.6,7.499,78.529,2.67,4.68,293.4,0.00
3383,08/07/23 12:30:08 AM,-0.00023,749.550,0.6,7.349,78.827,2.00,3.34,286.4,0.00
3384,08/07/23 12:45:08 AM,-0.00023,749.450,0.6,7.413,77.646,2.67,6.01,275.2,0.00
3385,08/07/23 01:00:08 AM,-0.00023,749.450,0.6,7.628,76.730,2.34,5.34,294.8,0.00
3386,08/07/23 01:15:08 AM,-0.00023,749.350,0.6,7.864,75.482,4.01,7.35,259.7,0.00
3387,08/07/23 01:30:08 AM,-0.00023,749.350,0.6,7.370,77.380,4.01,6.35,256.9,0.00
3388,08/07/23 01:45:08 AM,-0.00023,749.150,0.6,8.014,74.417,2.34,4.01,285.0,0.00
3389,08/07/23 02:00:08 AM,-0.00023,749.050,0.6,8.014,73.938,2.00,4.01,297.6,0.00
3390,08/07/23 02:15:08 AM,-0.00023,748.950,0.6,7.949,74.519,2.34,5.01,266.7,0.00
3391,08/07/23 02:30:08 AM,-0.00023,748.850,0.6,7.799,75.828,2.67,5.68,279.4,0.00
3392,08/07/23 02:45:08 AM,-0.00023,748.950,0.6,6.770,83.836,3.67,6.01,262.5,0.00
3393,08/07/23 03:00:08 AM,-0.00023,748.550,0.6,7.456,77.041,2.34,5.01,280.8,0.00
3394,08/07/23 03:15:08 AM,-0.00023,748.650,0.6,7.628,77.929,2.00,5.34,283.6,0.00
3395,08/07/23 03:30:08 AM,-0.00023,748.450,0.6,6.555,84.137,4.68,6.68,268.1,0.00
3396,08/07/23 03:45:08 AM,-0.00023,748.550,0.6,6.877,83.658,4.68,7.68,266.7,0.00
3397,08/07/23 04:00:08 AM,-0.00023,748.450,0.6,6.920,82.992,5.01,7.01,272.4,0.00
3398,08/07/23 04:15:08 AM,-0.00023,748.250,0.6,6.534,85.917,5.01,8.35,265.3,0.00
3399,08/07/23 04:30:08 AM,-0.00023,748.250,0.6,6.684,84.182,5.01,7.01,258.3,0.00
3400,08/07/23 04:45:08 AM,-0.00023,748.350,0.6,7.113,79.042,4.68,8.02,258.3,0.00
3401,08/07/23 05:00:08 AM,-0.00023,748.150,0.6,7.585,75.189,3.67,5.34,269.6,0.00
3402,08/07/23 05:15:08 AM,-0.00023,748.250,0.6,7.285,76.168,4.34,7.68,255.5,0.00
3403,08/07/23 05:30:08 AM,-0.00023,748.150,0.6,7.242,76.561,4.01,7.68,249.9,0.00
3404,08/07/23 05:45:08 AM,-0.00023,748.150,0.6,6.663,79.678,3.34,6.35,265.3,0.00
3405,08/07/23 06:00:08 AM,-0.00023,748.250,0.6,6.856,78.355,2.67,4.34,273.8,0.00
3406,08/07/23 06:15:08 AM,-0.00023,748.250,1.9,6.748,79.976,3.34,6.01,259.7,0.00
3407,08/07/23 06:30:08 AM,-0.00023,748.250,13.1,6.727,77.385,3.67,6.35,255.5,0.00
3408,08/07/23 06:45:08 AM,-0.00023,748.150,26.9,6.898,74.183,2.67,5.01,276.6,0.00
3409,08/07/23 07:00:08 AM,-0.00023,748.150,38.1,7.242,71.707,2.34,4.01,280.8,0.00
3410,08/07/23 07:15:08 AM,-0.00023,748.050,45.6,7.285,71.264,2.67,5.34,265.3,0.00
3411,08/07/23 07:30:08 AM,-0.00023,747.950,84.4,7.370,70.610,2.67,5.01,289.2,0.00
3412,08/07/23 07:45:08 AM,-0.00023,748.050,121.9,7.263,69.918,2.67,4.68,278.0,0.00
3413,08/07/23 08:00:08 AM,-0.00023,747.950,111.9,7.392,67.845,2.67,6.01,279.4,0.00
3414,08/07/23 08:15:08 AM,-0.00023,747.950,121.9,6.748,65.821,3.01,6.01,276.6,0.00
3415,08/07/23 08:30:08 AM,-0.00023,748.050,109.4,6.770,62.535,4.34,7.01,244.3,0.00
3416,08/07/23 08:45:08 AM,-0.00023,748.050,96.9,6.555,62.173,3.34,7.35,263.9,0.00
3417,08/07/23 09:00:08 AM,-0.00023,747.950,124.4,7.070,61.723,3.34,7.35,265.3,0.00
3418,08/07/23 09:15:08 AM,-0.00023,747.950,146.9,7.027,59.406,3.34,6.35,248.5,0.00
3419,08/07/23 09:30:08 AM,-0.00023,748.050,118.1,7.070,59.777,3.01,5.68,276.6,0.00
3420,08/07/23 09:45:08 AM,-0.00023,748.050,163.1,7.306,60.020,2.67,6.35,256.9,0.00
3421,08/07/23 10:00:08 AM,-0.00023,747.950,266.9,7.520,59.828,2.67,5.68,265.3,0.00
3422,08/07/23 10:15:08 AM,-0.00023,747.850,356.9,8.207,63.627,2.34,4.34,286.4,0.00
3423,08/07/23 10:30:08 AM,-0.00023,748.050,236.9,7.949,64.776,2.00,4.68,310.3,0.00
3424,08/07/23 10:45:08 AM,-0.00023,748.050,344.4,8.293,64.965,1.67,3.34,307.5,0.00
3425,08/07/23 11:00:08 AM,-0.00023,747.950,775.6,9.451,62.612,0.67,2.34,355.2,0.00
3426,08/07/23 11:15:08 AM,-0.00023,747.950,516.9,8.550,56.213,0.67,3.67,80.0,0.00
3427,08/07/23 11:30:08 AM,-0.00023,748.050,369.4,9.193,58.560,1.67,3.67,279.4,0.00
3428,08/07/23 11:45:08 AM,-0.00023,747.850,1010.6,9.815,57.421,0.67,1.67,320.1,0.00
3429,08/07/23 12:00:08 PM,-0.00023,747.850,979.4,9.515,58.767,1.00,3.34,352.4,0.00
3430,08/07/23 12:15:08 PM,-0.00023,748.250,181.9,8.486,61.830,1.67,3.01,334.1,0.00
3431,08/07/23 12:30:08 PM,-0.00023,748.050,510.6,8.057,64.732,2.00,3.34,325.7,0.00
3432,08/07/23 12:45:08 PM,-0.00023,747.950,484.4,8.700,64.439,2.34,4.34,321.5,0.00
3433,08/07/23 01:00:08 PM,-0.00023,747.850,993.1,8.486,69.456,3.34,5.34,321.5,0.00
3434,08/07/23 01:15:08 PM,-0.00023,748.250,286.9,9.193,68.421,3.01,5.34,272.4,0.00
3435,08/07/23 01:30:08 PM,-0.00023,748.350,276.9,8.764,73.896,2.67,5.34,275.2,0.00
3436,08/07/23 01:45:08 PM,-0.00023,747.950,1096.9,9.065,74.047,3.34,5.34,278.0,0.00
3437,08/07/23 02:00:08 PM,-0.00023,748.050,1056.9,8.464,78.241,3.01,5.34,304.7,0.00
3438,08/07/23 02:15:08 PM,-0.00023,748.050,451.9,8.957,77.339,3.01,5.68,303.2,0.00
3439,08/07/23 02:30:08 PM,-0.00023,748.350,233.1,9.022,77.911,1.67,5.01,5.6,0.00
3440,08/07/23 02:45:08 PM,-0.00023,748.250,165.6,8.335,81.039,1.67,6.35,324.3,0.00
3441,08/07/23 03:00:08 PM,-0.00023,747.950,195.6,8.185,81.761,2.34,6.35,304.7,0.00
3442,08/07/23 03:15:08 PM,-0.00023,747.950,133.1,8.443,79.538,1.67,3.67,346.8,0.00
3443,08/07/23 03:30:08 PM,-0.00023,747.950,148.1,8.722,77.221,2.34,7.01,348.2,0.00
3444,08/07/23 03:45:08 PM,-0.00023,747.850,89.4,8.357,79.167,3.01,7.35,311.7,0.00
3445,08/07/23 04:00:08 PM,-0.00023,747.850,85.6,8.571,76.677,2.67,6.01,304.7,0.00
3446,08/07/23 04:15:08 PM,-0.00023,747.850,748.1,9.301,72.349,4.01,6.35,254.1,0.00
3447,08/07/23 04:30:08 PM,-0.00023,747.750,785.6,9.301,71.217,3.67,6.35,258.3,0.00
3448,08/07/23 04:45:08 PM,-0.00023,747.750,158.1,9.322,67.588,2.00,6.01,272.4,0.00
3449,08/07/23 05:00:08 PM,-0.00023,747.750,170.6,9.129,72.647,3.67,6.01,255.5,0.00
3450,08/07/23 05:15:08 PM,-0.00023,747.750,618.1,8.957,74.426,3.01,6.35,268.1,0.00
3451,08/07/23 05:30:08 PM,-0.00023,747.750,495.6,9.022,73.675,3.01,6.35,283.6,0.00
3452,08/07/23 05:45:08 PM,-0.00023,747.650,461.9,8.528,76.979,3.67,8.68,272.4,0.00
3453,08/07/23 06:00:08 PM,-0.00023,747.750,73.1,8.378,76.181,3.01,6.01,271.0,0.00
3454,08/07/23 06:15:08 PM,-0.00023,747.550,43.1,8.357,73.283,3.34,7.01,278.0,0.00
3455,08/07/23 06:30:08 PM,-0.00023,747.550,58.1,8.014,79.927,3.67,7.35,259.7,0.00
3456,08/07/23 06:45:08 PM,-0.00023,747.450,35.6,7.907,80.352,3.67,6.68,263.9,0.00
3457,08/07/23 07:00:08 PM,-0.00023,747.350,24.4,7.735,83.401,3.34,7.01,263.9,0.00
3458,08/07/23 07:15:08 PM,-0.00023,747.250,23.1,7.392,84.871,4.68,8.68,251.3,0.00
3459,08/07/23 07:30:08 PM,-0.00023,747.150,18.1,7.177,86.773,4.68,7.68,262.5,0.00
3460,08/07/23 07:45:08 PM,-0.00023,747.150,13.1,7.027,84.594,5.34,7.68,249.9,0.00
3461,08/07/23 08:00:08 PM,-0.00023,746.950,8.1,6.641,87.036,6.01,8.35,247.1,0.00
3462,08/07/23 08:15:08 PM,-0.00023,747.050,5.6,6.877,85.360,7.01,10.35,240.1,0.00
3463,08/07/23 08:30:08 PM,-0.00023,747.050,0.6,7.413,63.537,6.01,8.35,242.9,0.00
3464,08/07/23 08:45:08 PM,-0.00023,747.150,0.6,8.443,36.115,5.68,7.35,240.1,0.00
3465,08/07/23 09:00:08 PM,-0.00023,747.150,0.6,8.700,31.119,5.34,6.35,230.2,0.00
3466,08/07/23 09:15:08 PM,-0.00023,747.150,0.6,9.279,22.977,5.01,6.68,226.0,0.00
3467,08/07/23 09:30:08 PM,-0.00023,747.350,0.6,9.708,20.183,4.68,7.35,219.0,0.00
3468,08/07/23 09:45:08 PM,-0.00023,747.150,0.6,9.344,24.387,5.01,8.35,230.2,0.00
3469,08/07/23 10:00:08 PM,-0.00023,746.950,0.6,8.314,28.411,6.01,8.68,227.4,0.00
3470,08/07/23 10:15:08 PM,-0.00023,746.950,0.6,8.850,25.383,6.35,8.02,223.2,0.00
3471,08/07/23 10:30:08 PM,-0.00023,747.050,0.6,9.687,19.539,6.01,10.69,223.2,0.00
3472,08/07/23 10:45:08 PM,-0.00023,746.950,0.6,9.537,22.203,6.35,10.35,224.6,0.00
3473,08/07/23 11:00:08 PM,-0.00023,746.850,0.6,9.386,26.021,7.01,11.02,214.8,0.00
3474,08/07/23 11:15:08 PM,-0.00023,746.550,0.6,8.743,45.304,7.35,12.02,217.6,0.00
3475,08/07/23 11:30:08 PM,-0.00023,746.750,0.6,8.872,46.439,7.01,11.02,216.2,0.00
3476,08/07/23 11:45:08 PM,-0.00023,746.750,0.6,8.850,43.725,7.01,9.68,213.4,0.00
3477,08/08/23 12:00:08 AM,-0.00023,746.850,0.6,8.764,44.013,7.01,10.02,209.2,0.00
3478,08/08/23 12:15:08 AM,-0.00023,746.950,0.6,8.614,45.972,7.01,10.02,214.8,0.00
3479,08/08/23 12:30:08 AM,-0.00023,746.850,0.6,8.657,44.295,7.01,10.02,212.0,0.00
3480,08/08/23 12:45:08 AM,-0.00023,746.950,0.6,8.443,48.635,6.35,9.35,216.2,0.00
3481,08/08/23 01:00:08 AM,-0.00023,746.550,0.6,8.528,41.715,6.01,9.02,202.2,0.00
3482,08/08/23 01:15:08 AM,-0.00023,746.750,0.6,8.700,25.362,5.68,8.35,210.6,0.00
3483,08/08/23 01:30:08 AM,-0.00023,746.750,0.6,8.957,21.997,5.01,6.35,219.0,0.00
3484,08/08/23 01:45:08 AM,-0.00023,746.650,0.6,8.700,26.075,4.34,6.01,205.0,0.00
3485,08/08/23 02:00:08 AM,-0.00023,746.750,0.6,8.829,18.567,5.01,7.01,183.9,0.00
3486,08/08/23 02:15:08 AM,-0.00023,746.650,0.6,8.571,18.688,2.67,8.02,162.9,0.00
3487,08/08/23 02:30:08 AM,-0.00023,746.650,0.6,8.035,19.960,1.34,3.34,141.8,0.00
3488,08/08/23 02:45:08 AM,-0.00023,746.550,0.6,7.585,22.971,0.67,1.67,22.5,0.00
3489,08/08/23 03:00:08 AM,-0.00023,746.550,0.6,8.400,23.416,1.34,5.01,19.7,0.00
3490,08/08/23 03:15:08 AM,-0.00023,746.450,0.6,7.735,24.001,0.67,2.67,14.0,0.00
3491,08/08/23 03:30:08 AM,-0.00023,746.450,0.6,7.864,24.399,0.67,2.67,351.0,0.00
3492,08/08/23 03:45:08 AM,-0.00023,746.450,0.6,7.671,26.514,1.00,2.34,19.7,0.00
3493,08/08/23 04:00:08 AM,-0.00023,746.450,0.6,7.864,26.162,1.00,2.67,318.7,0.00
3494,08/08/23 04:15:08 AM,-0.00023,746.350,0.6,7.992,26.168,1.34,3.01,296.2,0.00
3495,08/08/23 04:30:08 AM,-0.00023,746.150,0.6,8.057,20.789,1.34,2.67,310.3,0.00
3496,08/08/23 04:45:08 AM,-0.00023,746.250,0.6,7.949,17.360,1.67,6.01,297.6,0.00
3497,08/08/23 05:00:08 AM,-0.00023,746.150,0.6,8.528,12.241,1.00,2.34,353.8,0.00
3498,08/08/23 05:15:08 AM,-0.00023,746.050,0.6,7.885,14.621,0.67,2.67,346.8,0.00
3499,08/08/23 05:30:08 AM,-0.00023,745.950,0.6,7.713,14.307,0.67,2.67,282.2,0.00
3500,08/08/23 05:45:08 AM,-0.00023,745.950,0.6,8.164,14.600,1.34,4.01,332.7,0.00
3501,08/08/23 06:00:08 AM,-0.00023,746.050,3.1,8.314,9.857,1.34,4.01,342.6,0.00
3502,08/08/23 06:15:08 AM,-0.00023,745.950,24.4,9.172,10.240,1.00,2.00,344.0,0.00
3503,08/08/23 06:30:08 AM,-0.00023,745.950,69.4,9.258,12.103,1.34,3.34,321.5,0.00
3504,08/08/23 06:45:08 AM,-0.00023,746.050,89.4,9.880,9.303,1.34,4.68,262.5,0.00
3505,08/08/23 07:00:08 AM,-0.00023,745.950,143.1,10.223,9.865,2.00,6.01,226.0,0.00
3506,08/08/23 07:15:08 AM,-0.00023,745.950,205.6,10.480,9.203,2.00,5.01,247.1,0.00
3507,08/08/23 07:30:08 AM,-0.00023,745.850,249.4,10.738,10.475,1.00,3.01,318.7,0.00
3508,08/08/23 07:45:08 AM,-0.00023,745.850,311.9,10.974,8.789,2.34,5.68,263.9,0.00
3509,08/08/23 08:00:08 AM,-0.00023,746.050,319.4,10.008,19.045,2.00,5.34,263.9,0.00
3510,08/08/23 08:15:08 AM,-0.00023,745.850,390.6,9.687,22.936,1.34,2.67,212.0,0.00
3511,08/08/23 08:30:08 AM,-0.00023,745.850,439.4,10.695,18.755,1.34,2.34,228.8,0.00
3512,08/08/23 08:45:08 AM,-0.00023,746.050,415.6,10.373,27.787,1.00,2.34,209.2,0.00
3513,08/08/23 09:00:08 AM,-0.00023,745.850,495.6,11.874,22.856,0.67,1.67,200.8,0.00
3514,08/08/23 09:15:08 AM,-0.00023,745.950,529.4,11.124,15.555,0.67,1.67,32.3,0.00
3515,08/08/23 09:30:08 AM,-0.00023,745.950,594.4,11.381,26.642,0.67,1.67,322.9,0.00
3516,08/08/23 09:45:08 AM,-0.00023,745.950,605.6,11.982,14.360,1.00,2.00,318.7,0.00
3517,08/08/23 10:00:08 AM,-0.00023,745.850,674.4,11.982,22.531,1.00,2.34,261.1,0.00
3518,08/08/23 10:15:08 AM,-0.00023,745.950,719.4,12.646,31.670,1.34,3.67,127.8,0.00
3519,08/08/23 10:30:08 AM,-0.00023,745.850,735.6,13.011,33.501,0.67,1.34,113.7,0.00
3520,08/08/23 10:45:08 AM,-0.00023,746.150,754.4,12.368,25.234,1.34,4.01,175.5,0.00
3521,08/08/23 11:00:08 AM,-0.00023,746.150,765.6,14.234,23.490,0.67,1.67,212.0,0.00
3522,08/08/23 11:15:08 AM,-0.00023,746.250,801.9,14.470,24.460,0.67,2.00,80.0,0.00
3523,08/08/23 11:30:08 AM,-0.00023,746.350,813.1,13.247,31.720,1.34,2.67,165.7,0.00
3524,08/08/23 11:45:08 AM,-0.00023,745.950,825.6,13.762,34.269,1.34,4.01,198.0,0.00
3525,08/08/23 12:00:08 PM,-0.00023,746.050,866.9,12.689,40.771,2.67,5.01,258.3,0.00
3526,08/08/23 12:15:08 PM,-0.00023,746.050,885.6,13.419,39.649,2.67,5.34,241.5,0.00
3527,08/08/23 12:30:08 PM,-0.00023,745.950,870.6,12.968,41.888,2.00,4.68,265.3,0.00
3528,08/08/23 12:45:08 PM,-0.00023,745.950,899.4,13.440,45.147,2.00,5.01,255.5,0.00
3529,08/08/23 01:00:08 PM,-0.00023,745.950,869.4,13.054,49.303,2.00,4.68,167.1,0.00
3530,08/08/23 01:15:08 PM,-0.00023,745.850,881.9,13.333,46.082,2.34,5.01,182.5,0.00
3531,08/08/23 01:30:08 PM,-0.00023,745.950,884.4,15.027,46.465,1.67,3.34,171.3,0.00
3532,08/08/23 01:45:08 PM,-0.00023,745.950,888.1,15.049,47.742,1.67,3.67,151.6,0.00
3533,08/08/23 02:00:08 PM,-0.00023,746.150,879.4,15.971,45.258,1.34,4.01,132.0,0.00
3534,08/08/23 02:15:08 PM,-0.00023,745.950,861.9,15.199,46.989,1.00,3.01,126.4,0.00
3535,08/08/23 02:30:08 PM,-0.00023,746.050,815.6,14.234,49.992,2.00,5.34,172.7,0.00
3536,08/08/23 02:45:08 PM,-0.00023,746.150,809.4,14.448,48.074,1.67,3.67,182.5,0.00
3537,08/08/23 03:00:08 PM,-0.00023,746.150,796.9,14.019,49.757,2.34,5.01,174.1,0.00
3538,08/08/23 03:15:08 PM,-0.00023,745.950,745.6,14.405,47.428,1.67,4.34,182.5,0.00
3539,08/08/23 03:30:08 PM,-0.00023,746.050,721.9,15.628,44.762,1.67,5.34,195.1,0.00
3540,08/08/23 03:45:08 PM,-0.00023,746.150,698.1,14.984,45.682,1.67,4.01,190.9,0.00
3541,08/08/23 04:00:08 PM,-0.00023,746.050,666.9,15.349,43.220,2.00,4.34,181.1,0.00
3542,08/08/23 04:15:08 PM,-0.00023,745.950,596.9,14.427,46.969,2.00,4.34,214.8,0.00
3543,08/08/23 04:30:08 PM,-0.00023,745.850,541.9,14.083,47.436,2.67,5.68,227.4,0.00
3544,08/08/23 04:45:08 PM,-0.00023,745.950,553.1,15.263,43.990,2.34,4.68,251.3,0.00
3545,08/08/23 05:00:08 PM,-0.00023,745.950,504.4,14.770,44.480,2.00,5.01,245.7,0.00
3546,08/08/23 05:15:08 PM,-0.00023,745.850,468.1,14.491,42.799,1.34,3.67,210.6,0.00
3547,08/08/23 05:30:08 PM,-0.00023,745.750,420.6,13.569,43.398,3.01,5.34,259.7,0.00
3548,08/08/23 05:45:08 PM,-0.00023,745.650,333.1,13.526,42.808,3.01,5.34,244.3,0.00
3549,08/08/23 06:00:08 PM,-0.00023,745.550,326.9,13.268,44.320,3.01,6.01,254.1,0.00
3550,08/08/23 06:15:08 PM,-0.00023,745.650,281.9,13.097,47.922,3.34,6.35,237.3,0.00
3551,08/08/23 06:30:08 PM,-0.00023,745.550,246.9,12.046,50.494,4.01,6.35,242.9,0.00
3552,08/08/23 06:45:08 PM,-0.00023,745.450,28.1,11.617,52.532,4.68,7.35,249.9,0.00
3553,08/08/23 07:00:08 PM,-0.00023,745.450,25.6,11.360,56.020,4.01,6.35,251.3,0.00
3554,08/08/23 07:15:08 PM,-0.00023,745.450,23.1,11.145,60.345,3.67,6.35,258.3,0.00
3555,08/08/23 07:30:08 PM,-0.00023,745.250,18.1,11.081,61.779,2.34,6.35,328.5,0.00
3556,08/08/23 07:45:08 PM,-0.00023,745.350,14.4,10.931,64.027,3.67,7.68,271.0,0.00
3557,08/08/23 08:00:08 PM,-0.00023,745.250,9.4,10.781,65.043,3.34,7.35,266.7,0.00
3558,08/08/23 08:15:08 PM,-0.00023,745.350,4.4,11.016,64.887,5.01,7.68,273.8,0.00
